,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
Rprml,-0.0018788739,-0.0021157635,0.0037631614,0.0028393713,0.007813961,-0.0011375601,-0.00066542963,-0.0036609673,0.005869463,0.00211979,-0.0010260142,0.0007952586,0.0013718255,-0.0033463729,0.0008244909,-0.00065340626,0.001418177,0.006572972,-0.00044047312,-0.004369925,-0.0015640865,0.00094892975,-0.0003027141,0.0020559926,0.001269638,-0.0009949089,-0.00014738264,-0.0012708156,-0.0028009242,0.001421405,0.0012623399,0.008904396,-0.0018241382,-0.004182256,0.00038103742,0.0025561564,-0.0027709724,0.00907697,0.003425239,-0.009195194,-0.00053640036,0.0039601563,-0.0010615813,0.0017425235,0.0023584547,-0.0036050566,0.008441839,0.0022586146,-0.004628636,-0.003188775
Rspo1,-0.00030875407,-0.0075983973,-0.0030363826,0.009617036,0.017754028,-0.0053338683,-0.0159358,0.0021771435,0.0058687935,-0.0064108437,0.0039587943,-0.0018923266,0.0023268135,-0.0102900835,0.0042661694,0.009956992,-0.0033244686,0.0076942407,0.005217537,-0.0035991156,-0.011058105,-0.021555081,0.0024617906,0.004236443,0.0010996852,0.0024750615,-0.016422715,-0.004332057,0.0043613724,0.0049828165,-0.002488743,0.0018135227,-0.0027271626,-0.0026391933,-0.018108197,0.00882754,-0.0077583594,0.0028491095,-0.020475185,0.010717342,-0.01178175,-0.0015641502,0.0026514316,-0.0027452353,-0.01121285,-0.0052119475,-0.012470175,-0.008570317,-0.0042381054,-0.0097380895
Rspo2,0.0016771139,-0.00085014483,0.0005187344,0.0006755555,0.0024513453,1.8675493e-05,-0.0012089957,0.00019439109,0.0013745454,0.004146581,-0.0008668561,-0.0056430153,0.00068826694,0.0004472248,0.004007561,0.005951295,0.00037818993,0.0009724446,-0.002202807,-0.004583562,0.0013000546,-0.0014388998,-0.00043423587,0.0031421408,-0.0011832295,-0.0002572379,0.00044850537,0.0014317265,0.00032207073,-0.0021589515,-0.002198098,0.002719552,-0.0003947369,-0.004241786,-0.000666637,-0.00091249286,-0.0042661643,-0.0015701938,-0.0019771536,-0.0025900675,-0.00010609301,-0.0009093374,-0.002030268,0.006919734,0.0062358743,0.000439574,0.0005149008,-0.0027315498,-0.0015017234,-0.0029371607
Rxfp1,0.020978315,-0.037018534,-0.042609405,0.015859779,0.029462676,-0.027160933,-0.0041699093,0.0016097896,-0.04208795,0.021511782,0.008142951,0.0014783704,-0.034779206,-0.0035554795,0.016347347,0.047213092,-0.018327082,0.052177835,0.008057804,0.032739867,-0.015939016,-0.05412033,0.002385771,0.008834085,0.0032256693,-0.020371517,0.03601713,0.022248607,0.048967183,0.04205797,-0.003274542,-0.025398225,0.014727961,0.013496789,-0.0038116632,0.010604275,-0.039757807,0.04865701,-0.037363272,-0.0052368697,-0.052677616,0.04869062,0.0060825795,-0.04190446,0.060833666,0.03467368,-0.06093811,-0.042382225,0.010104232,-0.062171347
Rxfp3,0.004612646,-0.0019026714,0.0014857037,-0.0039704763,0.0005099554,-0.00041205084,-0.0014281095,0.0024561922,-0.004113018,-0.004089051,-0.0023391664,-0.004888633,-0.0057265544,0.0022987651,-0.0031664243,-0.0019196813,0.0072917617,-0.0051308777,0.0076318355,0.0038003628,0.0018342898,-0.005509704,-0.0029973565,0.01125141,-0.0018165978,0.0014429237,0.0055684494,0.0029126736,0.0064748316,0.0022197252,0.006496908,0.00011531057,-0.003020877,-0.0025433768,-0.00059283,-0.0076268613,0.0053777015,-0.0036091113,-0.0038020024,0.0041028773,-0.008388788,0.01254629,-0.0016046949,0.007069342,-0.004919883,-0.019635886,-0.0056655505,0.005526708,0.00034046988,0.0063438793
Rxrg,-0.006571807,-0.009919242,0.0048475503,0.00595701,0.012008801,0.0012228118,-0.015463995,0.0090296855,0.007136611,-0.006830513,0.0018558067,-0.00475975,0.004727365,-0.009557868,0.0053318758,5.997108e-05,0.0017747444,0.0075448165,0.00756586,0.0018662419,-0.012845183,-0.00043975306,-0.0024377643,-0.00495868,0.0034041198,-0.0070493747,-0.0154913105,0.0032789162,-0.00097276864,-0.019888334,-0.0052698506,0.0053280042,-0.0036427928,0.0015690168,-0.014990601,0.012398824,0.0069114603,-0.020352323,0.0060081454,0.013020907,0.01448644,-0.0078031826,-0.013347339,0.008862881,0.009077882,-0.009455287,-0.011082288,0.00815085,0.004237118,-0.0100713
S1pr1,0.01337814,-0.025186628,-0.013634313,0.00936409,-0.005691771,-0.0057215523,-0.040893514,0.04324089,-0.013176594,-0.03504795,-0.068943515,-0.061193194,-0.014720728,0.040861953,0.03042113,-0.04878775,-0.030135134,0.07932362,0.025419988,0.07067038,-0.030042375,-0.034449648,-0.0657547,-0.003556629,0.07520668,-0.015160303,-0.0050467253,0.016230028,0.01841315,0.01783069,-0.017055715,-0.06944896,-0.028038133,0.010974973,0.034449007,0.01684662,-0.025238967,0.055357397,0.045310296,0.0572133,-0.007585546,0.015069954,0.046992786,-0.025401324,-0.021209406,-0.011703983,-0.0146847125,0.016050845,-0.08519581,-0.014485382
Satb2,-0.0013979636,-0.007858286,0.005208334,-0.00013652949,0.0032173377,0.0011378538,0.0025483186,-0.0012450776,-0.0038352513,0.001983386,-0.0020843134,-0.0029827615,0.0010012643,0.004482057,0.00093892444,7.229623e-05,0.0047938377,-0.0105722565,0.0016133417,0.0019406716,0.0015015611,-0.0049679563,0.0007442678,0.0048185363,0.001121802,-0.013005752,0.0003926599,-0.003266124,-0.008508923,0.0043086023,0.00024517858,-0.00059922214,-0.008193479,-0.006323621,0.0023662008,-0.008223782,-0.004454824,0.003037664,0.007147155,0.014766643,0.002485144,0.0022588167,-9.8848366e-05,0.00964403,-0.0080384165,-0.009117474,0.006737246,-0.0050302884,0.0021106945,0.0019611246
Scn4b,0.2309002,0.05755671,0.114228755,-0.03934133,0.19296987,0.104764886,-0.19621743,-0.093176745,-0.046000402,-0.09040028,0.2094852,0.014974056,-0.028074197,-0.08663523,0.18405612,-0.019987436,-0.12468745,-0.01333173,-0.07757971,0.06781092,0.0521632,-0.020863533,-0.0020304003,-0.08046284,0.010999153,-0.0923907,0.008749504,0.05295303,0.09766671,-0.002198279,0.09245848,-0.03912856,-0.07826954,-0.025404986,-0.14446126,-0.10846783,-0.037793472,-0.041312482,-0.035420362,-0.0023425221,-0.040016074,0.018907573,-0.022675984,0.027394086,-0.04829076,-0.0011180043,0.02365643,0.003091164,0.00242031,0.016669616
Scube1,-0.0016067991,-0.018892456,0.023545768,0.03903025,0.017872812,0.009511017,-0.0065044537,-0.00055860117,0.05243814,0.0068290657,0.004956143,-0.011952412,-0.0060986965,0.0027343326,0.0071661486,-0.005187793,0.022410197,-0.0040718443,-0.006859537,0.027088605,-0.008402648,-0.003016335,-0.011552967,-0.011553984,-0.0072466703,-0.029034171,-0.0021323536,0.00051679445,0.0061690453,-0.00305806,0.0028869675,0.02055386,-0.020534152,0.0018954127,0.0005069052,-0.024255058,-0.02172407,0.021644095,-0.014114623,0.033504322,0.0062064724,-0.00012481958,0.003024755,0.0019455538,0.0065252967,0.019720502,0.0008729324,-0.029328993,-0.0142561495,0.0060856696
Sema3c,0.0011051267,-0.004367291,0.0002588564,0.0024450663,0.0069133355,0.007931381,-0.015902914,0.0051209694,0.005467535,-0.010503985,-0.002332607,0.010757529,-0.02081241,0.0063848943,-0.006551587,0.0014247536,0.0025714976,-0.0009961347,0.005719472,0.017512603,-0.024867965,0.0010884106,-0.0036877105,0.0038695398,0.01708841,-0.01008269,0.022471806,-0.006687776,0.0054078256,0.021227531,-0.018644052,-0.016537387,-0.0035062013,-0.005329917,0.0213052,0.01028741,0.006553582,-0.0017741099,-0.012902647,-0.008304924,0.010266953,-0.008692854,0.01995143,0.0031260373,0.0063158963,0.00011141505,-0.019184178,0.0070995907,-0.008546756,-0.009261319
Sema3e,0.0027335992,-0.00448493,-0.0088829305,0.000494167,0.0028544886,-0.00045091833,-0.00051555276,-0.0029530302,0.0015049494,-0.005067126,-0.0007611525,-0.00027360712,0.0026273108,-0.0008408923,-0.0016352547,0.0076519097,0.0004250484,0.006563411,-0.0011911277,0.0041376073,-0.0030941986,0.00048072782,-0.0005763078,0.0018983063,0.00029076784,-0.00037845207,0.00488462,-0.012682708,-0.0071387873,-0.0027189567,0.007671177,0.003857301,-0.0038615507,-2.6278243e-05,0.0027905703,-0.0097188875,-0.00074696273,0.0063210167,-0.007039079,-0.009332649,-0.006147448,-0.00832129,-0.012042467,0.0009719443,-0.010605888,0.0065998696,0.003978797,0.0059315953,0.0017203358,-0.015333409
Sema5a,0.106437124,-0.007812893,-0.12908602,0.014889408,0.04798281,0.03215775,-0.07747632,0.04292096,0.027113704,0.07077132,0.015391534,-0.0026176148,0.009442053,-0.019650934,-0.06447058,0.0052096723,0.018346176,0.00039177533,-0.09449908,-0.0437259,0.09756554,-0.14769408,-0.086710356,-0.13557301,-0.031085758,0.06475809,0.010978675,-0.007945133,0.064772524,0.017741172,0.11179597,0.013451735,-0.13671148,-0.17383179,0.052616943,-0.07537366,-0.022968598,-0.02179166,-0.015962863,0.02097559,-0.15528312,0.02437001,0.0893004,0.13530706,0.05153291,0.066942416,0.021696504,0.08538024,0.07795732,-0.06576551
Sema6d,0.016878964,-0.019999985,-0.03757053,-0.0057912096,0.10901757,0.030095484,-0.017209178,0.052213036,-0.023361415,0.024227124,-0.013336016,0.050521627,0.0012712394,0.008424706,-0.0039618374,-0.015595651,0.011629757,-0.010033849,-0.009433002,0.03192936,0.016902149,-0.02553452,-0.039375164,0.033363566,0.06207123,-0.03786689,-0.0480877,0.03819936,0.030038318,-0.0107256565,0.044394244,-0.009872579,-0.021904169,0.034445163,-0.019319147,-0.042323917,0.021230485,-0.019767404,0.033186335,0.032545567,0.0013876054,-0.01979804,-0.07482378,0.013944443,0.011435347,-0.06936719,0.030248834,-0.012028189,-0.019548338,0.022501634
Serpinb8,0.0014499681,-0.012327757,0.009171889,-0.0043370523,-0.006385803,0.02227434,-0.007454709,0.0054470664,-0.021270135,-0.013247576,-0.0006557271,0.0022704739,0.002330494,-0.012794872,-0.00019688069,-0.0068022385,0.005107851,-0.014563923,0.013481858,0.014667292,0.013059533,-0.016990531,-0.0027312452,0.017668176,-0.0026283332,0.0019809846,0.021107342,0.0013378825,-0.00019144299,0.0061234157,0.010326798,-0.01859329,-0.009227502,0.0040656715,-0.002396889,-0.003443961,-0.017743401,-0.0040370044,-0.010615202,0.010830157,0.0040514357,0.015046382,-0.0018932866,0.012260994,0.0016895179,-0.015141046,0.011993119,-0.00805048,0.015143033,-0.022978691
Serpine2,0.03475289,-0.018707681,0.0659282,0.02273586,0.017427865,-0.035496097,-0.065506786,0.06570632,0.11611942,-0.08297985,0.013238328,-0.22220944,-0.08504919,-0.23774107,-0.23475301,-0.10717582,0.1673762,0.16606139,0.22822541,0.06025433,0.08289787,0.20104347,0.17847008,-0.061053924,-0.08250408,-0.16393487,0.17658333,0.090672225,-0.08608071,0.12023107,-0.14533935,-0.034041237,-0.004222934,-0.09672583,-0.0016816909,-0.1584791,-0.093329474,-0.119395636,0.08351973,-0.07596558,-0.11478648,0.12903242,-0.04951599,-0.2608716,-0.09494262,-0.026626868,0.21187136,-0.0896677,-0.0420337,-0.08814794
Serpinf1,-0.013494268,-0.017636666,0.009057732,-0.019801527,0.026068158,-0.0016049136,-0.01289288,0.0030667926,0.025938988,-0.030352369,0.013295535,-0.040171016,0.012748922,-0.0060603833,0.010661203,0.053494476,0.025581121,0.020678565,-0.008887616,0.0326469,0.010817712,0.025319481,-0.07941178,-0.018743161,0.00561405,0.008056888,-0.02903067,0.018701535,0.0079787085,0.01060719,0.029881872,0.026345849,0.031072952,0.067029774,-0.03449087,-0.031912122,0.02702313,-0.014414269,0.012887627,0.0040004635,-0.011210993,-0.03310871,0.001633119,-0.030775566,0.038182776,-0.01967166,-0.0035988875,0.013316918,0.015032224,-0.003723558
Sertm1,0.016597548,-0.030049795,0.04058258,0.0045404644,-0.012170061,0.052059542,-0.0061141527,0.028361108,0.0065858206,0.027276102,-0.029656896,0.045421343,-0.03196195,-0.02376309,-0.0019805452,0.019000256,-0.00036233052,0.0010965568,0.0044233864,0.013884542,-0.0074750665,0.0030638804,0.0013930852,0.0025170504,-0.012666527,0.0360854,0.0047842693,0.010787148,-0.027055698,0.019143308,0.014908866,0.04913608,-0.019379362,-0.038083844,-0.045363657,0.040577527,-0.009860702,-0.022640463,0.029633261,-0.014373712,0.018611334,-0.054527372,0.037152812,0.029049726,0.0059011653,-0.019291624,-0.021020224,-0.050905768,0.037039816,0.026238605
E030019B13Rik,0.00024239255,-0.0013120875,0.0002666096,0.00095412415,0.00042663584,-0.0010096534,-0.0010933469,0.0067078327,-0.0022594081,-0.0009354997,-0.0018686553,0.0015153505,0.003381555,-0.0047659487,-0.0051110345,-0.010769829,0.010366536,0.0031029445,-0.004625402,-0.0106174955,-0.00043445823,-0.008014742,0.0054417886,-0.0039555994,0.0035053035,0.0016087022,0.004879568,0.0031580708,-0.0043651955,-0.00870853,-0.008742591,-0.0015187992,-0.0049659326,-0.0023594613,0.0045364536,0.0068880357,0.0021151213,-0.006074108,-0.0005567698,-0.0019066088,0.0010524687,-0.002572012,-0.010952361,0.0061134496,-0.0017032227,0.0127289,0.0115329735,0.000508975,-0.013631951,0.0022855739
Shisa9,0.0015272514,-0.010945612,0.0024989308,0.0025338747,0.00046459754,0.008394501,-1.4034913e-05,-0.0020880941,0.0012052509,-0.0012646728,-0.004637943,-0.010040033,-0.006019093,0.0037642347,-0.010317775,-0.002849406,-0.00541471,0.00032631343,-0.0045623723,0.0022606032,-0.0034028133,-0.0057436586,-0.0050180755,0.0019156733,4.5194458e-05,0.004843391,-0.004912746,0.004561583,0.0033147135,-0.011934106,-0.008632291,0.005582129,0.00062585936,0.0057143285,0.0048001995,-0.0017516958,-0.0033935145,0.0062492634,-0.0015235934,-0.0016350774,0.011236336,-0.00818488,-0.0030515972,0.014345007,-0.013386923,0.005813172,0.0030725051,-0.002215702,0.00053076074,-0.017988442
Fam159b,0.0030549616,-0.0038198798,0.007279373,-0.0029321439,-0.0014202496,-0.0041545006,-0.002025564,0.0037520623,0.0012553919,0.0009176487,-0.006279475,0.0012637904,-0.0012619705,-0.0050431476,3.969095e-06,-0.006690074,-0.0005688283,0.0016939912,0.007022195,0.0108358,-0.000748642,-0.007830526,-0.0026914303,0.0037050555,0.008625382,0.0005630478,0.006061279,0.003468031,-8.5663836e-05,0.0071838745,-0.0102452,0.000842752,-0.007879221,-0.008791459,0.0069388635,-0.0006079625,0.0010081076,0.007155533,-0.0012362133,-0.003079658,0.00051363907,-0.00069886,0.012967847,-0.0038605176,-0.00050074724,-0.008454402,-0.003387087,-0.0017574718,0.0071468074,0.004653219
Six3,-0.0007339297,-0.0074298084,0.002654875,-0.009258589,0.007846563,0.0018567413,-0.00047974888,-0.0049184547,0.005542588,-0.0068573863,-0.004643404,-0.0075161844,-0.0015524654,-0.00591542,-0.0032174243,-0.002751626,-0.00302943,-0.014804095,0.00030534144,0.0002606404,0.0012022466,0.010244272,0.017779648,0.012635252,-0.010893494,4.3022606e-05,-0.0016020064,0.0013411622,-0.015159503,-0.0084487675,-0.00033654468,0.0049326792,-0.010418297,0.008663457,0.0028031315,0.0037312794,0.0028196652,0.022521652,-0.0073461332,0.0054135565,-0.0022449666,0.013567371,0.0051281247,-0.0029091907,0.0014383969,-0.0007552467,-0.0064341705,-0.0054463325,0.004102813,-0.0039710975
Sla,0.00046988635,-0.0013512098,0.0009970447,0.0012806529,0.0032071874,-0.00080916,0.0014683328,0.0053751743,-0.00037309836,0.0034189147,0.003317727,-0.0047663944,0.0025508858,0.0019053597,-0.004460343,0.0047226334,-0.0026283592,0.0064195725,0.0038811539,-0.0013127603,0.0020797153,0.003455868,0.0026273152,-0.0007104206,-9.522979e-05,-0.0037801939,-0.0015503302,-0.005815796,0.004489786,0.009579869,-0.003413884,-1.2526835e-05,-0.006726188,0.0048755202,0.001835894,-0.006742549,-0.0032836546,0.0029943585,-0.002252892,-0.003891551,0.0011519282,-0.004447848,0.009675436,-0.0019117367,-0.0034225748,0.0008147245,-0.00027855404,-0.0016626498,0.0017116627,0.0011183221
Slc17a6,0.055850804,-0.099042326,-0.26963088,0.14122224,0.10335036,0.008559757,-0.12672678,-0.024471026,0.02367487,0.027809292,-0.022074284,-0.044854216,0.01652219,0.057105694,-0.019578632,0.007919647,0.06991335,-0.045493864,-0.033307254,-0.1291409,0.0542443,0.052854333,0.04509882,-0.14989457,0.16870987,0.028009547,-0.060320742,0.09256278,0.13568677,0.1390506,0.005932294,-0.021515539,-0.01513584,-0.17389132,-0.047908027,0.11005818,-0.013213936,-0.16586168,0.05309675,0.16678639,0.133428,-0.016818063,0.09275022,0.06759952,-0.25429335,0.1672703,0.023519084,0.07562363,-0.041673522,-0.07620694
Slc17a7,0.2709726,0.04268953,0.2361506,0.14228536,-0.13933079,-0.058309253,0.0025748222,0.08575981,0.10561949,-0.031166114,0.21167938,-0.2021208,0.10166013,-0.12587231,-0.08657008,-0.056113914,-0.09389821,-0.0010928275,0.018569082,0.101384394,0.18122084,-0.13280441,-0.041118998,0.15916516,0.25804093,0.18217005,0.01904312,-0.18195854,0.115638964,-0.11236671,-0.011085595,-0.15498663,-0.06869055,-0.030625673,0.05133218,0.16155201,-0.02867648,-0.14584808,-0.030948058,0.026189685,0.114608705,0.08611281,-0.040402822,0.017980939,0.014135882,-0.109198175,0.014405832,0.026260167,0.0022736527,0.0045011044
Slc17a8,-0.02097982,-0.055277225,0.04473072,0.075820014,-0.035985272,0.08160761,-0.002683656,-0.074926294,-0.10028033,-0.15617119,6.0941464e-05,-0.01485162,-0.03582004,-0.026674155,-0.0099152485,-0.046655156,0.06791519,0.007174646,0.01287729,0.05792607,0.012566922,0.0030743438,-0.072508454,0.0078053805,-0.031227626,0.014384155,-0.048020974,0.043621663,-0.035054117,-0.023944357,-0.0522287,0.03534239,0.039954446,0.069556855,-0.07345933,-0.031066816,-0.030697588,-0.048777666,-0.012858627,0.059745394,0.058878273,-0.032927558,0.021785557,-0.002321938,-0.042571954,-0.009155845,0.048570603,-0.013661385,0.049882554,0.0039347988
Slc1a3,0.0013913879,-0.0007884346,-0.0047908644,0.0063683693,0.002302979,7.940163e-05,-0.0015328767,0.0092848,-0.0010270188,0.00071176974,0.00013294231,-0.0027343242,0.0052292054,-0.004330118,-0.0016051469,-0.013794401,-0.006538556,0.00056090555,-0.01944687,-0.006284536,0.003101338,0.0030131645,0.009638093,0.002371009,-0.010953681,0.0140503505,0.0043161004,-0.007863949,-0.002831159,0.0004251485,-0.005199703,0.0038342054,0.0028080822,0.012281595,-0.010443138,0.0021193905,-0.0035262029,0.021874197,0.0038584918,-0.0018543495,-0.0042559677,-0.005036162,-0.0074884538,-0.0029226523,0.0027914878,0.0007612787,0.0028426806,-0.0036807056,-0.00026669115,-0.0009415337
Slc23a3,0.00506828,-0.0057895337,-0.0010998452,0.0008356621,0.0005704974,-0.0005252165,-0.00215575,0.0013071845,0.008669315,0.00012227635,-0.0012561374,-0.0071373447,0.008747362,0.008067409,0.007992217,-0.0127795,0.0016067832,-0.0056750556,0.0025414964,-0.0055399234,-0.010714195,-0.00249259,-0.0024945536,-0.009771534,0.010834404,-0.0023923353,0.0070725856,-0.0035502417,-0.006044007,-0.0080252625,-0.010682495,-0.0021805516,-0.013900776,0.0018156252,0.006046006,0.0025868053,-0.002282885,-0.01483831,0.0047566555,0.017657226,0.0027853737,0.003446538,-0.00032555958,0.0027416802,-0.011535723,0.023169251,0.009461767,-0.006283054,0.004015502,0.011138164
Slc25a13,0.010370649,-0.014075193,0.012965948,-0.008834042,0.020083515,0.009689852,0.02651463,0.01836015,-0.0030542503,-0.0017618472,-0.0123253325,-0.001389894,0.008879418,-0.007154136,-0.0040088953,0.004621443,-0.019024773,0.0023937535,0.012259148,0.0073547373,0.011225704,0.0111467615,-0.01858966,0.0020301233,-0.014808509,0.0068782945,-0.011384591,-0.004658325,-0.008156639,0.007905668,0.014546289,0.010901904,0.006311419,0.008106962,0.0106085595,0.0027773792,0.006347583,0.0054015033,-0.015087207,-0.0049660373,0.0009082466,-0.0021652358,0.0015364867,-0.0016354565,-0.014687276,-0.00089776143,-0.0064661,0.0020464296,0.00909872,-0.013976398
Slc26a4,0.0013739407,-0.0031766326,0.0011581915,0.00028123165,0.0030524621,-0.0024824701,0.0016904962,-0.0018344744,-8.63415e-05,0.0031934504,-0.009712288,-0.008284238,-0.005240123,0.0011493388,-0.00011904318,0.018532366,0.0067427224,0.0029471642,-0.0011542639,0.0020637722,-0.0001709086,-0.010137434,-0.00077681825,-0.0039319447,-0.007312721,-0.005281172,-0.006629785,0.003261872,-0.00928123,-0.004952138,-0.002403306,-0.0012918927,-0.0036712005,-0.011254551,-0.0007976548,0.0027848787,-0.0024004877,0.0024967673,-0.002768198,0.003143535,0.00819682,-0.002460266,-0.001616774,0.010349076,-0.006845237,-0.0048866393,-0.007361044,-0.002634908,-0.007370729,-0.0047003846
Slc30a3,-0.046475843,-0.046940576,0.0004518009,-0.031716306,0.10687677,-0.03183017,-0.119169466,-0.0184141,-0.119019024,-0.0027622876,0.07070105,-0.04322877,0.016062384,-0.05934639,-0.06543877,0.016902532,0.0067220107,0.03226352,0.09217259,-0.07597161,0.051651556,-0.043093976,0.0029995532,0.05185057,-0.001691008,-0.051658385,-0.015914686,0.0075703,0.008198269,-0.103999496,0.004664542,0.0039666533,0.026438532,0.003894538,-0.029060187,0.024775472,0.01927108,-0.009144362,-0.02205899,0.008740239,-0.019401971,-0.0040807575,-0.016670395,-0.0065811574,-0.032308076,-0.02134692,-0.030069582,0.04071706,0.008870997,-0.059504837
Slc35d3,0.0029562307,-0.006996577,0.0133235175,-0.004220511,0.0070306817,0.006316345,-0.0038018313,0.0038965049,0.008641935,-0.011897177,-0.0017589056,-0.0019113034,0.000103167804,-0.012772418,-0.005170441,-0.006540314,-6.228214e-05,-0.009037717,-0.008487683,0.015136833,0.0067081396,0.0018551218,-0.011243574,0.0075441143,-0.009623627,-0.0063864603,-0.0031808165,0.0016666795,-0.0055994214,0.0047748736,0.005867057,0.004161549,0.0041816933,-0.00631286,-0.020078208,0.009888026,0.00864265,-0.0042574177,0.0011105256,-0.0056825783,0.0014442299,-0.020724192,0.01005875,-0.006144263,0.001057961,-0.0053891325,-0.0068290127,0.008280011,-0.014324788,0.0053909197
Slc6a1,-0.0064816424,-0.044958115,0.15595365,-0.01493774,0.08764719,0.096184276,-0.04692539,0.25069472,0.14794683,-0.18420665,-0.32340825,-0.24315129,-0.07563238,0.14089604,0.07176312,-0.1998128,-0.08817826,-0.1205862,-0.14384173,-0.14894432,0.14694494,0.035389293,0.1516036,-0.052940004,-0.07122669,0.14363365,0.008451412,0.06674717,0.048061136,-0.07819684,-0.05504829,0.0010829098,0.14473622,-0.15827,-0.11092132,0.044589028,0.1104909,0.08558767,-0.034462333,-0.008689314,0.03781931,-0.046361372,0.08205818,0.12562208,0.050610006,-0.044595443,0.018754385,-0.14355572,0.032620948,0.0040385937
Slco5a1,0.005265602,-0.01046202,-0.0033222698,0.008325337,0.006492117,0.0039707473,-0.0019656126,-0.0037281704,-0.002476761,0.0031781413,-0.011063225,0.008082535,0.011350416,-0.013596215,-0.00092282245,-0.00071283604,0.006536638,0.0015423171,-0.006623639,-0.00070160197,-0.003288572,0.002321139,0.009690666,-0.0040440215,-0.0062526283,-0.012249978,0.002647087,0.00037661352,-0.00028092158,-0.0047109164,0.0015528032,-0.000980432,-0.011558859,0.0021778524,-0.0017742375,-0.016059335,0.010016894,-0.007153849,0.0018893266,-0.0026856083,0.004583564,-0.0050170524,-0.00088006095,0.012114542,-0.0038819336,-0.00058002304,-0.008815085,0.012987628,0.004109241,-0.0028630216
Smad3,-0.012695066,-0.039144333,0.04279361,0.03370493,-0.019019375,-0.12171133,0.08165662,-0.0034456945,0.002010997,-0.039415527,-0.035601366,-0.065284945,0.014165564,-0.034151442,0.034124717,-0.056901325,-0.09107605,-0.0110528,0.020012837,-0.09334088,-0.04080023,-0.015983762,0.014825914,-0.108388565,0.063761264,0.011035919,-0.021492645,0.1086407,-0.03674494,0.07088409,-0.022837037,-0.058779933,0.061111994,0.052833166,-0.028480247,-0.06726901,0.028050428,-0.002554942,-0.1624353,0.06689602,0.056334134,-0.09876856,-0.05289717,0.010696158,-0.0272087,-0.013580022,-0.039244205,-0.052715372,-0.09509824,0.009343996
Smoc2,-0.020335032,-0.015521666,-0.019439355,-0.035719376,0.046744835,0.0043969955,-0.000712902,-0.018323807,-0.008024694,-0.044438865,-0.015338083,0.043271296,-0.025217226,0.017947111,0.015368124,0.0075628855,-0.0042857667,0.0063583953,-0.019933363,-0.025213268,0.015192874,-0.008038042,0.009803282,0.024675129,-0.0011841728,0.013454229,-0.0035593584,-0.005502451,0.019539293,-0.008066157,-0.008311686,-0.010441129,-0.002780227,0.022073664,0.00726426,-0.020899193,-0.007583713,-0.019738317,-0.05089245,0.01712994,0.01563752,-0.0027655996,-0.0024954118,0.0014040247,0.01152799,0.02102531,0.026258834,0.039554346,-0.004723862,0.0009222906
Sorcs3,0.117575735,-0.026789555,0.06297828,-0.06808352,0.14711879,0.0121129155,-0.07776546,-0.03375848,-0.0066265054,0.17000906,-0.068428405,0.02279684,0.16280317,-0.058217697,-0.023438593,-0.036710855,0.018416984,0.20249945,-0.17338452,-0.07191391,-0.10311074,0.003564655,-0.034162253,0.07271063,0.042741746,0.14973368,-0.0039670574,-0.001044718,0.018463051,-0.027031522,-0.07417439,0.11632076,-0.022900723,0.0076611307,-0.01565705,-0.1305466,-0.01601506,-0.05778917,-0.28027037,0.038179472,0.07562397,-0.047765102,-0.02245105,-0.12629858,0.10351815,0.05244866,0.05648546,-0.08591197,-0.27785254,0.27316764
Sox10,0.0058595273,-0.00086378393,0.040253405,0.012816978,0.1669429,0.09126689,0.27038625,0.30880627,-0.12126708,0.015270901,0.06961607,0.057857584,0.0073928386,-0.023581443,0.012271573,0.036956195,0.047183387,-0.015300468,0.0328475,-0.017346364,0.03305299,0.0002122374,-0.0037204789,-0.035131715,-0.038518637,-0.030951058,0.002408895,0.07629137,0.022967428,0.022934303,-0.00898166,-0.0010584804,-0.041067827,0.017517457,-0.01372703,-0.018168766,-0.064790696,-0.039007477,-0.008186504,0.0037392378,-0.004157141,0.014840081,0.003706485,-0.0124228895,0.048793033,0.0005635768,0.0017649792,-0.024088893,0.068426244,0.04749853
Sox2ot,0.0010903304,-0.0036122666,0.0071060243,0.0018569357,0.018197231,0.0077126464,0.020039348,0.021194909,-0.011040827,0.0016944358,0.008325075,0.005166006,-0.00086474314,-0.0137752285,-0.00029747904,0.000736333,0.002389611,0.00069457875,0.006362687,-0.0066298316,0.0011994411,-0.0020584574,-0.0030336955,-0.0016728982,0.0121461,-0.0037384876,0.0012918715,0.011531601,0.0005867402,-0.0002858237,0.011965072,0.00330577,-0.00057674333,-0.0055638533,0.011629116,-0.0033319872,-0.0127032,-0.00030355388,-0.0040605413,-0.008219773,0.012075339,-0.008360949,-0.00013590418,-0.0032303892,-0.0046797646,0.0057174554,0.009020268,-0.003135513,-0.01050584,0.011749575
